"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x270839361","x1480265388063666178",2022-01-09 19:49:05,"matteosalvinimi","Amici, si vota domenica prossima, non perdete l'opportunità di scegliere come rappresentate una persona che vive e conosce il proprio territorio. Andate a votare💪","Twitter for iPhone",162,"x1480265386130034692","x270839361","matteosalvinimi",FALSE,FALSE,106,16,,,,,,,,,,,,,,,,,,"it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/matteosalvinimi/status/1480265388063666178","Matteo Salvini","","Leader della Lega #primagliitaliani 🇮🇹","https://t.co/sj3rr6DU3N",FALSE,1436282,2024,3055,52390,3842,2011-03-23 10:32:56,TRUE,"https://t.co/sj3rr6DU3N","https://legaonline.it/",,"https://pbs.twimg.com/profile_banners/270839361/1641590097","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/966325945060732928/0Ua5xPMX_normal.jpg"
"x270839361","x1480265386130034692",2022-01-09 19:49:04,"matteosalvinimi","Una domenica mattina romana al mercato di Porta Portese per sostenere Simonetta Matone, candidata del Centrodestra per le elezioni suppletive del collegio Roma 1 della Camera. https://t.co/9lRvZYWydT","Twitter for iPhone",175,,,,FALSE,FALSE,196,29,,,,,,,,"http://pbs.twimg.com/media/FIr1hZpXoAQkeq7.jpg","https://t.co/9lRvZYWydT","https://twitter.com/matteosalvinimi/status/1480265386130034692/photo/1","photo","http://pbs.twimg.com/media/FIr1hZpXoAQkeq7.jpg http://pbs.twimg.com/media/FIr1hZrXoAELWiy.jpg http://pbs.twimg.com/media/FIr1hZsWUAY5VeD.jpg http://pbs.twimg.com/media/FIr1hZvWQAI0F80.jpg","https://t.co/9lRvZYWydT https://t.co/9lRvZYWydT https://t.co/9lRvZYWydT https://t.co/9lRvZYWydT","https://twitter.com/matteosalvinimi/status/1480265386130034692/photo/1 https://twitter.com/matteosalvinimi/status/1480265386130034692/photo/1 https://twitter.com/matteosalvinimi/status/1480265386130034692/photo/1 https://twitter.com/matteosalvinimi/status/1480265386130034692/photo/1",,,,"it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/matteosalvinimi/status/1480265386130034692","Matteo Salvini","","Leader della Lega #primagliitaliani 🇮🇹","https://t.co/sj3rr6DU3N",FALSE,1436282,2024,3055,52390,3842,2011-03-23 10:32:56,TRUE,"https://t.co/sj3rr6DU3N","https://legaonline.it/",,"https://pbs.twimg.com/profile_banners/270839361/1641590097","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/966325945060732928/0Ua5xPMX_normal.jpg"
"x270839361","x1480151058907373573",2022-01-09 12:14:46,"matteosalvinimi","Gli aumenti di luce e gas rischiano di pesare su famiglie e imprese per 50 miliardi. Proprio per questo la Lega chiede al governo di intervenire subito con un decreto da almeno 30 miliardi per scongiurare blackout e salassi.","Twitter for iPhone",224,,,,FALSE,FALSE,747,124,,,,,,,,,,,,,,,,,,"it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/matteosalvinimi/status/1480151058907373573","Matteo Salvini","","Leader della Lega #primagliitaliani 🇮🇹","https://t.co/sj3rr6DU3N",FALSE,1436282,2024,3055,52390,3842,2011-03-23 10:32:56,TRUE,"https://t.co/sj3rr6DU3N","https://legaonline.it/",,"https://pbs.twimg.com/profile_banners/270839361/1641590097","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/966325945060732928/0Ua5xPMX_normal.jpg"
"x270839361","x1480128380058148865",2022-01-09 10:44:39,"matteosalvinimi","Immigrato, pregiudicato. A casa. https://t.co/5VG9C3R4kB","Twitter for iPhone",32,,,,FALSE,FALSE,516,84,,,,,,,,"http://pbs.twimg.com/media/FIp46nNWUAAoMi1.jpg","https://t.co/5VG9C3R4kB","https://twitter.com/matteosalvinimi/status/1480128380058148865/photo/1","photo","http://pbs.twimg.com/media/FIp46nNWUAAoMi1.jpg","https://t.co/5VG9C3R4kB","https://twitter.com/matteosalvinimi/status/1480128380058148865/photo/1",,,,"it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/matteosalvinimi/status/1480128380058148865","Matteo Salvini","","Leader della Lega #primagliitaliani 🇮🇹","https://t.co/sj3rr6DU3N",FALSE,1436282,2024,3055,52390,3842,2011-03-23 10:32:56,TRUE,"https://t.co/sj3rr6DU3N","https://legaonline.it/",,"https://pbs.twimg.com/profile_banners/270839361/1641590097","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/966325945060732928/0Ua5xPMX_normal.jpg"
"x1075084718","x1480229851688751111",2022-01-09 17:27:52,"arrigoni_paolo","@EdoardoBallini I soldi si mettono anche sulle rinnovabili, ma queste possono solo dare un contributo al sistema energetico. La loro non programmabilità implica la necessità di avere una fonte stabile che nel breve e medio periodo non può che essere rappresentata dal ga","Twitter for Android",254,"x1480099913539244034","x2235919224","EdoardoBallini",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x2235919224","EdoardoBallini","it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/arrigoni_paolo/status/1480229851688751111","Paolo Arrigoni","Calolziocorte, Lombardia","Questore del Senato della Repubblica, componente della Commissione Ambiente e del Copasir. Responsabile del Dipartimento Energia della Lega.","https://t.co/M6TePkOvfO",FALSE,4691,181,56,9716,110,2013-01-09 22:36:27,TRUE,"https://t.co/M6TePkOvfO","http://www.senato.it/leg/18/BGT/Schede/Attsen/00029039.htm",,"https://pbs.twimg.com/profile_banners/1075084718/1591968708","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/3172370357/bec3e4497d64c77f2a93bc9792055992_normal.jpeg"
"x1075084718","x1480141131698655237",2022-01-09 11:35:20,"arrigoni_paolo","Nel frattempo l'#Europa continua a prendersela comoda ritenendo (sbagliando!!) che il fenomeno sia solo momentaneo, non si accorda con #Putin per avere più #gas russo e propone una tassonomia che sul gas ha vincoli troppo stringenti che penalizzano molto l'Italia.","Twitter for Android",264,"x1480140938236280833","x1075084718","arrigoni_paolo",FALSE,FALSE,13,6,,,"Europa Putin gas",,,,,,,,,,,,,,,"it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/arrigoni_paolo/status/1480141131698655237","Paolo Arrigoni","Calolziocorte, Lombardia","Questore del Senato della Repubblica, componente della Commissione Ambiente e del Copasir. Responsabile del Dipartimento Energia della Lega.","https://t.co/M6TePkOvfO",FALSE,4691,181,56,9716,110,2013-01-09 22:36:27,TRUE,"https://t.co/M6TePkOvfO","http://www.senato.it/leg/18/BGT/Schede/Attsen/00029039.htm",,"https://pbs.twimg.com/profile_banners/1075084718/1591968708","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/3172370357/bec3e4497d64c77f2a93bc9792055992_normal.jpeg"
"x1075084718","x1480140938236280833",2022-01-09 11:34:34,"arrigoni_paolo","#CaroEnergia: domani molte fabbriche non riapriranno e decine di migliaia di lavoratori saranno messi in cassa integrazione.
Dopo la tregua dei prezzi del periodo natalizio, il gas da giorni è tornato sopra i 90 euro/MWh, un aumento del 500% rispetto ad un anno fa.","Twitter for Android",265,,,,FALSE,FALSE,28,15,,,"CaroEnergia",,,,,,,,,,,,,,,"it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/arrigoni_paolo/status/1480140938236280833","Paolo Arrigoni","Calolziocorte, Lombardia","Questore del Senato della Repubblica, componente della Commissione Ambiente e del Copasir. Responsabile del Dipartimento Energia della Lega.","https://t.co/M6TePkOvfO",FALSE,4691,181,56,9716,110,2013-01-09 22:36:27,TRUE,"https://t.co/M6TePkOvfO","http://www.senato.it/leg/18/BGT/Schede/Attsen/00029039.htm",,"https://pbs.twimg.com/profile_banners/1075084718/1591968708","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/3172370357/bec3e4497d64c77f2a93bc9792055992_normal.jpeg"
"x876541483","x1480291779253522433",2022-01-09 21:33:57,"AlbertoBagnai","Se dopo 2 anni di pandemia l'ennesima ondata (peraltro ampiamente prevista) mette in crisi la tenuta degli ospedali, manco fossimo nel Maggio del 2020, non devi vaccinare gli over cinquanta, devi cacciare chi governa la sanità.","Twitter Web App",140,,,,FALSE,TRUE,0,1296,,,,,,,,,,,,,,,,"x1858411734","triolo_antonio","it",,,,,,,,,,,,,,,,"x1479549856540676097","Se dopo 2 anni di pandemia l'ennesima ondata (peraltro ampiamente prevista) mette in crisi la tenuta degli ospedali, manco fossimo nel Maggio del 2020, non devi vaccinare gli over cinquanta, devi cacciare chi governa la sanità.",2022-01-07 20:25:49,"Twitter for Android",4808,1296,"x1858411734","triolo_antonio","Antonio Triolo 🇮🇹",4173,535,32100,"","Dipendente Comunale - ex-Promotore Finanziario - Appassionato di politica e di Italia",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AlbertoBagnai/status/1480291779253522433","Alberto Bagnai","","Professore associato di politica economica all’Università Gabriele d’Annunzio, eletto al Senato per la Lega nel collegio Abruzzo 01.","https://t.co/sC5RvUzmsX",FALSE,130657,666,659,221536,6469,2012-10-12 22:13:36,TRUE,"https://t.co/sC5RvUzmsX","http://www.senato.it/leg/18/BGT/Schede/Attsen/00032582.htm",,"https://pbs.twimg.com/profile_banners/876541483/1535647109","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/849030859462246401/ATk3_aiW_normal.jpg"
"x876541483","x1480289033058144259",2022-01-09 21:23:02,"AlbertoBagnai","@blu_mirtillo @AlbertoBagnai ""...it is vital to remember that those unfathomable horrors did not arise in a vacuum.""
https://t.co/HF15VXujcE","Twitter Web App",140,,,,FALSE,TRUE,0,12,,,,,,,,,,,,,,,,"x2545184177 x738414815660670976 x876541483","FeliceAquila blu_mirtillo AlbertoBagnai","en",,,,,,,,,,,,,,,,"x1480276220050870275","@blu_mirtillo @AlbertoBagnai ""...it is vital to remember that those unfathomable horrors did not arise in a vacuum.""
https://t.co/HF15VXujcE",2022-01-09 20:32:07,"Twitter Web App",29,12,"x2545184177","FeliceAquila","Davide Giovanni",902,182,53981,"Lazio, Italia","Bajo las águilas silenciosas, a inmensidad carece de significado.  

[Antonio Gamoneda]",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AlbertoBagnai/status/1480289033058144259","Alberto Bagnai","","Professore associato di politica economica all’Università Gabriele d’Annunzio, eletto al Senato per la Lega nel collegio Abruzzo 01.","https://t.co/sC5RvUzmsX",FALSE,130657,666,659,221536,6469,2012-10-12 22:13:36,TRUE,"https://t.co/sC5RvUzmsX","http://www.senato.it/leg/18/BGT/Schede/Attsen/00032582.htm",,"https://pbs.twimg.com/profile_banners/876541483/1535647109","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/849030859462246401/ATk3_aiW_normal.jpg"
"x876541483","x1480254895554969601",2022-01-09 19:07:23,"AlbertoBagnai","Blackout a Berlino https://t.co/r0gKbCr2tX","Twitter Web App",58,,,,FALSE,TRUE,0,70,,,,,"tagesspiegel.de/berlin/lichten…","https://t.co/r0gKbCr2tX","https://www.tagesspiegel.de/berlin/lichtenberg-marzahn-hellersdorf-treptow-koepenick-370-000-berliner-haushalte-ohne-heizung-und-warmwasser/27959968.html",,,,,,,,,"x304899193","TCommodity","en",,,,,,,,,,,,,,,,"x1480251487641083904","Blackout a Berlino https://t.co/r0gKbCr2tX",2022-01-09 18:53:51,"Twitter for iPhone",135,70,"x304899193","TCommodity","Gianclaudio Torlizzi",8148,339,26699,"Rome-Milan","Fondatore di T-Commodity. Autore di #MateriaRara. https://t.co/FdqcWpaaxK",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AlbertoBagnai/status/1480254895554969601","Alberto Bagnai","","Professore associato di politica economica all’Università Gabriele d’Annunzio, eletto al Senato per la Lega nel collegio Abruzzo 01.","https://t.co/sC5RvUzmsX",FALSE,130657,666,659,221536,6469,2012-10-12 22:13:36,TRUE,"https://t.co/sC5RvUzmsX","http://www.senato.it/leg/18/BGT/Schede/Attsen/00032582.htm",,"https://pbs.twimg.com/profile_banners/876541483/1535647109","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/849030859462246401/ATk3_aiW_normal.jpg"
