"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x270839361","x1540786393026154498",2022-06-25 19:57:57,"matteosalvinimi","Finalmente!
Evviva l’Arte, basta con le storpiature in nome di uno stupido politicamente corretto. https://t.co/Fm1HitF3Zj","Twitter for iPhone",98,,,,FALSE,FALSE,987,129,,,,,,,,"http://pbs.twimg.com/media/FWH5DhjUEAMuXf1.jpg","https://t.co/Fm1HitF3Zj","https://twitter.com/matteosalvinimi/status/1540786393026154498/photo/1","photo","http://pbs.twimg.com/media/FWH5DhjUEAMuXf1.jpg","https://t.co/Fm1HitF3Zj","https://twitter.com/matteosalvinimi/status/1540786393026154498/photo/1",,,,"it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/matteosalvinimi/status/1540786393026154498","Matteo Salvini","","Leader della Lega #primagliitaliani 🇮🇹","https://t.co/sj3rr6DU3N",FALSE,1477140,2008,3138,53169,3825,2011-03-23 10:32:56,TRUE,"https://t.co/sj3rr6DU3N","https://legaonline.it/",,"https://pbs.twimg.com/profile_banners/270839361/1641590097","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/966325945060732928/0Ua5xPMX_normal.jpg"
"x270839361","x1540772465269506049",2022-06-25 19:02:36,"matteosalvinimi","Straordinari gli azzurri ai mondiali di nuoto: oro nella steffatta 4x100 mista e stessa medaglia anche per Gregorio Paltrinieri, argento per la Bravissima Benedetta Pilato. L’Italia è fiera di voi👏🇮🇹

https://t.co/9uP2xTJBkh","Twitter for iPhone",224,,,,FALSE,FALSE,153,18,,,,,"corriere.it/sport/22_giugn…","https://t.co/9uP2xTJBkh","https://www.corriere.it/sport/22_giugno_25/mondiali-nuoto-medaglia-italia-ceccon-pilato-paltrinieri-staffetta-4-100-42f6ddc0-f49a-11ec-b8e3-7efcb86201c6.shtml",,,,,,,,,,,"it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/matteosalvinimi/status/1540772465269506049","Matteo Salvini","","Leader della Lega #primagliitaliani 🇮🇹","https://t.co/sj3rr6DU3N",FALSE,1477140,2008,3138,53169,3825,2011-03-23 10:32:56,TRUE,"https://t.co/sj3rr6DU3N","https://legaonline.it/",,"https://pbs.twimg.com/profile_banners/270839361/1641590097","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/966325945060732928/0Ua5xPMX_normal.jpg"
"x270839361","x1540728852170715136",2022-06-25 16:09:18,"matteosalvinimi","Applausi, tanto interesse per le proposte della @LegaSalvini su lavoro ed energia.
Strette di mano dai giovani di Confindustria, avanti insieme. Grazie per l’accoglienza. https://t.co/KT9r2dUlgj","Twitter Web App",170,,,,FALSE,FALSE,166,38,,,,,,,,"http://pbs.twimg.com/media/FWHEn_yXEAAmnhr.jpg","https://t.co/KT9r2dUlgj","https://twitter.com/matteosalvinimi/status/1540728852170715136/photo/1","photo","http://pbs.twimg.com/media/FWHEn_yXEAAmnhr.jpg http://pbs.twimg.com/media/FWHEpEdUEAA0A54.jpg http://pbs.twimg.com/media/FWHEqTlX0AEHdyb.jpg http://pbs.twimg.com/media/FWHEriiXwAABvuF.jpg","https://t.co/KT9r2dUlgj https://t.co/KT9r2dUlgj https://t.co/KT9r2dUlgj https://t.co/KT9r2dUlgj","https://twitter.com/matteosalvinimi/status/1540728852170715136/photo/1 https://twitter.com/matteosalvinimi/status/1540728852170715136/photo/1 https://twitter.com/matteosalvinimi/status/1540728852170715136/photo/1 https://twitter.com/matteosalvinimi/status/1540728852170715136/photo/1",,"x13514762","LegaSalvini","it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/matteosalvinimi/status/1540728852170715136","Matteo Salvini","","Leader della Lega #primagliitaliani 🇮🇹","https://t.co/sj3rr6DU3N",FALSE,1477140,2008,3138,53169,3825,2011-03-23 10:32:56,TRUE,"https://t.co/sj3rr6DU3N","https://legaonline.it/",,"https://pbs.twimg.com/profile_banners/270839361/1641590097","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/966325945060732928/0Ua5xPMX_normal.jpg"
"x270839361","x1540724582897827841",2022-06-25 15:52:20,"matteosalvinimi","Ma che bella integrazione…
Controlli, regole e sanzioni, per chi entra illegalmente e per chi è già qui e non si è integrato.
https://t.co/hbVHool0An","Twitter Web App",149,,,,FALSE,FALSE,194,29,,,,,"corriere.it/cronache/22_gi…","https://t.co/hbVHool0An","https://www.corriere.it/cronache/22_giugno_24/terrorismo-fermati-trento-due-giovani-origine-kosovare-progettavano-attentato-855ba01e-f38d-11ec-b4bb-7eb5df080865.shtml",,,,,,,,,,,"it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/matteosalvinimi/status/1540724582897827841","Matteo Salvini","","Leader della Lega #primagliitaliani 🇮🇹","https://t.co/sj3rr6DU3N",FALSE,1477140,2008,3138,53169,3825,2011-03-23 10:32:56,TRUE,"https://t.co/sj3rr6DU3N","https://legaonline.it/",,"https://pbs.twimg.com/profile_banners/270839361/1641590097","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/966325945060732928/0Ua5xPMX_normal.jpg"
"x270839361","x1540724033808994304",2022-06-25 15:50:09,"matteosalvinimi","Ministro Cartabia, faccia un giro nelle carceri italiane e, oltre ai detenuti, ascolti anche gli Agenti, vittime di aggressioni ormai quotidiane. https://t.co/OUU0c7AjVN","Twitter Web App",145,,,,FALSE,FALSE,215,51,,,,,,,,"http://pbs.twimg.com/media/FWHARZmUAAEoVIZ.jpg","https://t.co/OUU0c7AjVN","https://twitter.com/matteosalvinimi/status/1540724033808994304/photo/1","photo","http://pbs.twimg.com/media/FWHARZmUAAEoVIZ.jpg","https://t.co/OUU0c7AjVN","https://twitter.com/matteosalvinimi/status/1540724033808994304/photo/1",,,,"it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/matteosalvinimi/status/1540724033808994304","Matteo Salvini","","Leader della Lega #primagliitaliani 🇮🇹","https://t.co/sj3rr6DU3N",FALSE,1477140,2008,3138,53169,3825,2011-03-23 10:32:56,TRUE,"https://t.co/sj3rr6DU3N","https://legaonline.it/",,"https://pbs.twimg.com/profile_banners/270839361/1641590097","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/966325945060732928/0Ua5xPMX_normal.jpg"
"x270839361","x1540721975525576705",2022-06-25 15:41:58,"matteosalvinimi","Impossibile integrare gli islamici che non si vogliono integrare.
Altro che cittadinanze in regalo o corsie preferenziali, con l’Islamismo estremo e radicale servono solo controlli, prevenzione e repressione. https://t.co/1krd4cOZqN","Twitter Web App",208,,,,FALSE,FALSE,437,89,,,,,,,,"http://pbs.twimg.com/media/FWG-c6RUIAA510b.jpg","https://t.co/1krd4cOZqN","https://twitter.com/matteosalvinimi/status/1540721975525576705/photo/1","photo","http://pbs.twimg.com/media/FWG-c6RUIAA510b.jpg","https://t.co/1krd4cOZqN","https://twitter.com/matteosalvinimi/status/1540721975525576705/photo/1",,,,"it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/matteosalvinimi/status/1540721975525576705","Matteo Salvini","","Leader della Lega #primagliitaliani 🇮🇹","https://t.co/sj3rr6DU3N",FALSE,1477140,2008,3138,53169,3825,2011-03-23 10:32:56,TRUE,"https://t.co/sj3rr6DU3N","https://legaonline.it/",,"https://pbs.twimg.com/profile_banners/270839361/1641590097","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/966325945060732928/0Ua5xPMX_normal.jpg"
"x270839361","x1540636755216539649",2022-06-25 10:03:20,"matteosalvinimi","In diretta da Rapallo (Genova) dal 51° Convegno Nazionale Giovani Imprenditori di Confindustria!
 https://t.co/VTNPVJvJWp","Twitter Media Studio",121,,,,FALSE,FALSE,160,27,,,,,"twitter.com/i/broadcasts/1…","https://t.co/VTNPVJvJWp","https://twitter.com/i/broadcasts/1jMJgeXXVDeKL",,,,,,,,,,,"it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/matteosalvinimi/status/1540636755216539649","Matteo Salvini","","Leader della Lega #primagliitaliani 🇮🇹","https://t.co/sj3rr6DU3N",FALSE,1477140,2008,3138,53169,3825,2011-03-23 10:32:56,TRUE,"https://t.co/sj3rr6DU3N","https://legaonline.it/",,"https://pbs.twimg.com/profile_banners/270839361/1641590097","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/966325945060732928/0Ua5xPMX_normal.jpg"
"x3052547715","x1540808539953848321",2022-06-25 21:25:57,"rossellaaccoto","#Indennità 200 euro per #lavoratori #dipendenti.
Precisazioni: https://t.co/QByUEj1xQm
#InpsComunica #Bonus200euro https://t.co/R2VdYWDdNK","Twitter for Android",140,,,,FALSE,TRUE,0,21,,,"Indennità lavoratori dipendenti InpsComunica Bonus200euro",,"bit.ly/3Ngp7ua","https://t.co/QByUEj1xQm","https://bit.ly/3Ngp7ua",,,,,,,,,"x1579745006","INPS_it","it",,,,,,,,,,,,,,,,"x1539942681601867777","#Indennità 200 euro per #lavoratori #dipendenti.
Precisazioni: https://t.co/QByUEj1xQm
#InpsComunica #Bonus200euro https://t.co/R2VdYWDdNK",2022-06-23 12:05:20,"Twitter Web App",45,21,"x1579745006","INPS_it","INPS",92134,193,61636,"","Profilo ufficiale. All'indirizzo https://t.co/yritMMjBW5 la nostra Social Media Policy e all'indirizzo https://t.co/Av00WSv8XB la nostra Netiquette. Seguiteci!",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rossellaaccoto/status/1540808539953848321","Rossella Accoto","","Portavoce al Senato della Repubblica per le Marche
Commissione Inchiesta Banche e Commissione Bilancio","https://t.co/jF3OeJTqKU",FALSE,1217,167,30,823,348,2015-02-22 12:25:51,TRUE,"https://t.co/jF3OeJTqKU","https://www.facebook.com/rossella.accoto.m5s/",,"https://pbs.twimg.com/profile_banners/3052547715/1548964810","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1192113055645216768/Os-c5C9b_normal.jpg"
"x634999260","x1540675076751626241",2022-06-25 12:35:37,"AlbertoAirola","E l'ultimo chiuda la porta

https://t.co/Sjb5hgxpIm","Twitter for Android",51,,,,FALSE,FALSE,35,15,,,,,"m.facebook.com/story.php?stor…","https://t.co/Sjb5hgxpIm","https://m.facebook.com/story.php?story_fbid=pfbid02Z5MxXTC3BZvYA1mcd57fXSYdV12sCT9Myt4E6eiWXzNkhpQp8P7ZQMmKbYXu4yMGl&id=100044545834626",,,,,,,,,,,"it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AlbertoAirola/status/1540675076751626241","Alberto Airola","Roma","Portavoce del M5S al Senato della Repubblica - Operatore di ripresa telecinematografica","https://t.co/lBfOb54jcA",FALSE,12921,520,152,6606,1958,2012-07-13 22:40:26,TRUE,"https://t.co/lBfOb54jcA","https://www.facebook.com/albertoairolam5s",,"https://pbs.twimg.com/profile_banners/634999260/1653318340","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1528754031761448960/f8KDBix4_normal.jpg"
"x634999260","x1540674568867614720",2022-06-25 12:33:36,"AlbertoAirola","Mie dichiarazioni dopo la riunione #M5S congiunta Camera Senato

https://t.co/Y7cDIdwWPs","Twitter for Android",88,,,,FALSE,FALSE,2,0,,,"M5S",,"fb.watch/dSKuGdTEVF/","https://t.co/Y7cDIdwWPs","https://fb.watch/dSKuGdTEVF/",,,,,,,,,,,"it",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AlbertoAirola/status/1540674568867614720","Alberto Airola","Roma","Portavoce del M5S al Senato della Repubblica - Operatore di ripresa telecinematografica","https://t.co/lBfOb54jcA",FALSE,12921,520,152,6606,1958,2012-07-13 22:40:26,TRUE,"https://t.co/lBfOb54jcA","https://www.facebook.com/albertoairolam5s",,"https://pbs.twimg.com/profile_banners/634999260/1653318340","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1528754031761448960/f8KDBix4_normal.jpg"
